region_name,province_name,year,area,population,population_density,temp_mean,total_precip,snowfall,precip_hours,sunshine_hours,grdp_per_capita,monthly_income_per_capita,central_administrated,airport,maritime_port,predicted_migration_rate(%)
Bắc Trung Bộ,Huế,2025,4902.4,1190.4318044714132,242.7599560967771,25.609744531631577,2952.433713759886,0,2954.5152545780415,182628.53944464048,74.09194552120341,5.908984685805289,1,1,1,-2.496106676925096
Duyên hải Nam Trung Bộ,Đà Nẵng,2025,1284.9,1282.8767260241304,999.3618192650657,25.909858725361634,2341.539891987383,0,2960.5695891161113,194810.9526742275,128.07634240538408,7.717387406412367,1,1,1,8.530278484498346
Duyên hải Nam Trung Bộ,Quảng Nam,2025,10574.7,1556.2185170340235,147.67897329220605,25.80982066078495,2593.1798673846233,0,2943.415641258247,182274.6603270148,90.59324902223841,4.722580353177716,0,1,2,-2.8095632872435305
Duyên hải Nam Trung Bộ,Quảng Ngãi,2025,5155.8,1270.6248676401071,246.80595536505672,26.109934854515007,2646.8346626224875,0,3011.0223769333593,200905.64823806804,121.3009727559525,4.895357683172024,0,0,1,-4.037607451179936
Duyên hải Nam Trung Bộ,Bình Định,2025,6066.2,1531.9068673528552,252.87495426747614,26.00989678993832,2176.7212865780657,0,2975.705425461286,207907.47055413213,93.21597275750224,5.471282116486379,0,1,1,-2.6105822643864993
Duyên hải Nam Trung Bộ,Phú Yên,2025,5023.4,892.9097781029528,178.0239678043032,26.00989678993832,1781.0552067616063,0,2784.9938875120883,207349.23870660993,77.5889105015552,4.561321511849697,0,1,2,-3.2754371285839503
Duyên hải Nam Trung Bộ,Khánh Hòa,2025,5137.8,1281.228992594596,249.84045481626643,26.410049048245064,1649.2003224341527,0,2214.877385177186,212703.2802298987,105.45535018873349,5.183319899829201,0,1,1,-2.7881590998664394
Duyên hải Nam Trung Bộ,Ninh Thuận,2025,3355.3,616.454478526823,184.09296670672262,26.51008711282175,1420.6856652112654,0,1717.4128972991211,217486.13095206206,105.1275097218255,3.9969155672016288,0,0,2,-3.0882701753835975
Duyên hải Nam Trung Bộ,Bình Thuận,2025,7943.9,1280.0159373090491,160.82847091411483,26.410049048245064,1124.4178828108866,0,1724.476287593536,220208.50805131762,107.64095330145335,5.632540957814399,0,0,1,-2.797866955264167
Tây Nguyên,Kon Tum,2025,9674.2,604.7080598451109,62.71298865833408,23.508945175521173,2028.333828292631,0,2467.141324263426,207186.75336527757,70.37642022957965,4.008434055867916,0,0,0,-1.4215769496853923
Tây Nguyên,Gia Lai,2025,15511.0,1648.0468021499207,106.20748079233998,22.708640658907687,2125.805015860849,0,2622.5359107405498,208072.94642321905,72.01562256411955,3.5707314865490054,0,1,0,-1.9325763511204435
Tây Nguyên,Đắk Lắk,2025,13030.5,1965.9784836977071,150.71347274341576,23.508945175521173,1450.6065812701877,0,1959.5862788219115,201701.12862078715,74.5290661437474,4.284877783858807,0,1,0,-2.7377646674981864
Tây Nguyên,Đắk Nông,2025,6509.3,700.4383394628508,107.21898060940988,21.808298077717517,2135.440565100163,0,2547.865784771023,197432.6486724121,80.976595326271,4.261840806526233,0,0,0,0.12870785215584668
Tây Nguyên,Lâm Đồng,2025,9783.3,1375.9382840136673,140.59847457271673,19.00723226957031,2032.0866211542586,0,2375.317250436035,209195.39117377263,102.61406614219767,6.116317481798458,0,1,0,-0.6408944425177955
Đông Nam Bộ,Bình Phước,2025,6876.8,1071.9870646318084,155.7709718287653,26.20997291909169,2480.0889473653074,0,2676.015865826833,205531.99467440823,113.323521394525,5.851392242473854,0,0,0,0.22950011501747491
Đông Nam Bộ,Tây Ninh,2025,4041.3,1214.8142157109053,300.41544566976165,27.510467758588607,1962.9135202993943,0,2123.053311349795,209662.91034607246,110.2636770367172,6.10479899313217,0,0,0,0.6269278742535845
Đông Nam Bộ,Bình Dương,2025,2694.4,2889.9222595225674,1073.2013059111687,26.810201306551807,2150.2488828784767,0,2333.9459644258914,205501.09255427754,200.74764590331958,10.297528867660679,0,0,2,44.12027515548238
Đông Nam Bộ,Đồng Nai,2025,5863.6,3378.075924014717,576.5548957298456,26.51008711282175,2157.7544686017322,0,2576.1193459486817,207687.16834287782,161.07894940745405,8.235719396395288,0,0,1,7.110452235465606
Đông Nam Bộ,Bà Rịa - Vũng Tàu,2025,1981.0,1205.8376065978584,608.9228898760825,27.110315500281867,1696.870934460232,0,2414.6704249334884,218088.22387331814,410.2377042575186,6.565538539783655,0,1,4,2.672717552992262
Đông Nam Bộ,TP Hồ Chí Minh,2025,2061.4,9625.482494079843,4672.1176550458895,27.21035356485855,2019.1039863897095,0,2277.4388420705736,207080.09120869744,202.60540854913148,8.18964544173014,1,1,1,14.925920679622266
Đồng bằng sông Cửu Long,Long An,2025,4494.9,1772.1120314792263,394.4849286572628,26.810201306551807,2066.876025249887,0,2221.9407754716012,209862.27886304466,114.7441634177929,5.298504786492072,0,0,2,-2.495203036715214
Đồng bằng sông Cửu Long,Tiền Giang,2025,2510.6,1814.781251148337,723.2223692049818,26.71016324197512,2027.3195599516507,0,2173.506099167043,206627.5246751705,81.63227626008695,5.782281310476131,0,0,2,-2.2411464586743457
Đồng bằng sông Cửu Long,Bến Tre,2025,2394.8,1319.480669265507,551.2674003030979,26.71016324197512,2110.7938444143388,0,2217.9045524462213,210469.35599722507,61.74328793433619,5.045098035833756,0,0,2,-6.155472588026824
Đồng bằng sông Cửu Long,Trà Vinh,2025,2358.3,1034.0184341941915,438.99092060833857,26.71016324197512,2126.1092963631427,0,2234.0494445477407,209509.39658800384,97.80573929421395,4.814728262508013,0,0,1,-6.037414433893625
Đồng bằng sông Cửu Long,Vĩnh Long,2025,1525.7,1046.6241003698326,686.8083757904652,26.810201306551807,2027.420986785749,0,2135.1619804259344,202460.72267045127,87.2055641975226,4.7110618645114295,0,0,2,-2.745227457713174
Đồng bằng sông Cửu Long,Đồng Tháp,2025,3383.8,1618.377491624254,478.43941347406485,27.110315500281867,2000.7457294179637,0,2096.817861684826,204261.02037871035,81.52299610445095,6.116317481798458,0,0,1,-6.165275857539853
Đồng bằng sông Cửu Long,An Giang,2025,3536.7,1931.7905422333781,546.2099012177484,27.110315500281867,1921.7342256555899,0,2178.551377948768,200685.34602681373,69.83001945139968,4.860802217173162,0,0,2,-7.282086947270053
Đồng bằng sông Cửu Long,Kiên Giang,2025,6348.8,1783.0194202551017,281.19694914543345,27.010277435705177,2127.0221378700253,0,2559.9744538471623,200117.14575344292,86.76844357497865,5.932021663137864,0,2,2,-5.548262907639619
Đồng bằng sông Cửu Long,Cần Thơ,2025,1439.0,1282.310633557542,892.1428386556559,26.810201306551807,2005.918497956964,0,2171.487987654353,200676.37444354998,112.55856030507304,6.968685643103704,1,1,1,-0.37254594529162244
Đồng bằng sông Cửu Long,Hậu Giang,2025,1621.7,736.850215617349,454.16341786438716,26.71016324197512,2160.188712620085,0,2294.592789928438,202102.85618248617,97.47789882730598,5.275467809159498,0,0,1,-5.370476951980365
Đồng bằng sông Cửu Long,Sóc Trăng,2025,3311.9,1216.8056481380113,367.17443359637537,26.610125177398437,2092.8412947789857,0,2368.25386014162,207328.30501232785,71.90634240848355,4.918394660504597,0,0,2,-7.5454106178564295
Đồng bằng sông Cửu Long,Bạc Liêu,2025,2669.0,939.5517538322298,352.0019363403268,26.810201306551807,2215.2634835353215,0,2667.9434197760734,206426.16247302858,76.82394941210325,5.955058640470438,0,0,0,-6.584013839191761
Đồng bằng sông Cửu Long,Cà Mau,2025,5221.2,1224.0132182929688,234.66795756021784,26.810201306551807,2529.6866692392496,0,2658.8619179689686,202659.09434483864,78.35387159100716,5.125727456497766,0,1,2,-10.047940674253894
Đồng bằng sông Hồng,Hà Nội,2026,3358.6,8875.626572514237,2645.819041505317,23.818122186913023,1843.7083074406708,0,2134.1336166894353,144897.64408246678,195.13477047461166,10.017006377231546,1,1,0,6.2205228662013985
Đồng bằng sông Hồng,Vĩnh Phúc,2026,1235.2,1248.5295271486852,1011.8774292531934,23.71804604327053,1785.6873563528156,0,2190.1342602571444,145366.66818807123,168.74261363563423,7.748253939474467,0,0,0,-0.8048145069016882
Đồng bằng sông Hồng,Bắc Ninh,2026,822.7,1577.298069274685,1919.3954067532768,23.818122186913023,1899.6717779934957,0,2175.879550985364,147013.2210333818,192.50749694312972,7.62884591643462,0,0,0,21.200282620710194
Đồng bằng sông Hồng,Quảng Ninh,2026,6177.8,1424.190212790246,231.22780486473377,23.41781761234305,2174.5511774735464,0,2754.21347001189,168754.2769793983,294.8517431467663,7.827859288167698,0,1,1,-2.303533105240385
Đồng bằng sông Hồng,Hải Dương,2026,1668.2,2014.457122895742,1209.3418820801562,23.71804604327053,1861.1968919884287,0,2193.188840815383,150996.94484560264,124.3178066487581,7.8013241719366215,0,0,0,-1.1718829600295038
Đồng bằng sông Hồng,Hải Phòng,2026,1561.8,2168.25985585625,1390.4362248282,23.71804604327053,1814.6978318967433,0,2057.7691027334677,161815.3038238138,243.85875233118543,9.327093355223546,1,1,4,7.0218073700451225
Đồng bằng sông Hồng,Hưng Yên,2026,930.3,1342.5422268521384,1444.66221446462,23.818122186913023,1824.985234571895,0,2098.4968435099836,146840.31807919708,146.05252404556308,7.788056613821082,0,0,0,9.000977021419956
Đồng bằng sông Hồng,Thái Bình,2026,1586.4,1929.4880361528928,1217.526937119616,24.018274474198,1779.7206628012277,0,2002.7866526851712,157888.2206345155,82.16200862088913,7.562508125856929,0,0,2,-2.093462324982538
Đồng bằng sông Hồng,Hà Nam,2026,862.0,912.2910629049438,1059.9646276100186,23.818122186913023,1882.2860674724895,0,2095.4422629517453,149873.07564340215,126.70623713192349,7.429832544701544,0,0,0,-1.232788091019016
Đồng bằng sông Hồng,Nam Định,2026,1668.5,1933.8310141283241,1160.2315518433986,24.018274474198,1785.172986219058,0,2021.1141360346032,157434.10195599595,67.9508472460551,7.867661962514313,0,0,2,-2.759645298598502
Đồng bằng sông Hồng,Ninh Bình,2026,1386.8,1049.4985106134507,758.1407230299458,23.91819833055551,1836.0956294610587,0,2009.9140073210617,155003.52364602036,112.3756542329312,7.827859288167698,0,0,0,-0.7000082833463991
Trung du và miền núi phía Bắc,Hà Giang,2026,7929.5,928.1301590506342,117.66016619223178,22.917436894130592,2754.1434441915876,0,3649.2055735758277,150876.70773378457,46.21612984925014,3.2505517383069256,0,0,0,-6.167494277217877
Trung du và miền núi phía Bắc,Cao Bằng,2026,6700.3,567.9695502410465,84.91994603439338,21.51637088313571,1872.5130349310953,0,2599.4480550611297,147451.44058967748,53.500842822904545,3.4495651100400027,0,0,0,-4.82242827582494
Trung du và miền núi phía Bắc,Bắc Kạn,2026,4860.0,335.7888382886381,69.57296783540662,22.116827744990662,2185.558698335959,0,2897.7787562491094,142486.93967527102,67.11489657694722,3.6485784817730793,0,0,0,-2.463886917536629
Trung du và miền núi phía Bắc,Tuyên Quang,2026,5867.9,837.9903738240951,143.23846319054303,23.617969899628037,2095.9554210353886,0,2335.735933533189,143497.5276316264,71.29464992248664,4.895728944633696,0,0,0,-3.1886097629158017
Trung du và miền núi phía Bắc,Lào Cai,2026,6364.0,804.2888647347486,126.86835311162385,22.917436894130592,2485.127864236373,0,3709.2789912211892,170847.99263725546,115.0029277644131,4.709983131016157,0,0,0,-2.290744298293806
Trung du và miền núi phía Bắc,Yên Bái,2026,6887.7,882.2274365432526,127.8914849915563,23.217665325058068,2400.462540219876,0,2660.5396662259036,146302.72900900219,66.04010285952279,4.643645340438465,0,0,0,-3.0532257540928947
Trung du và miền núi phía Bắc,Thái Nguyên,2026,3526.6,1391.255111578917,394.9289056539259,23.117589181415582,2182.986847667171,0,2532.2472827798783,139994.7522666779,149.3963267219946,7.071608475582004,0,0,0,-2.0378400441575506
Trung du và miền núi phía Bắc,Lạng Sơn,2026,8310.1,831.7875793980086,100.26692423338014,21.616447026778204,1640.9436007134327,0,2282.7898705237185,154091.31150842525,73.20539430901894,4.245618596972311,0,0,0,-3.438506178396529
Trung du và miền núi phía Bắc,Bắc Giang,2026,3895.5,1993.2838279190514,512.5890718461576,23.517893755985543,1953.1662719042838,0,2253.262258460744,148606.11434118674,122.4070622622258,6.792989755155697,0,0,0,-2.1588901771507816
Trung du và miền núi phía Bắc,Phú Thọ,2026,3534.6,1574.314187936271,446.08549965054834,23.31774146870056,1959.0300914291204,0,2282.7898705237185,145521.68462975408,83.35622386247181,6.262287430534157,0,0,0,-2.441538095371077
Trung du và miền núi phía Bắc,Điện Biên,2026,9541.3,667.714980872069,69.57296783540662,22.116827744990662,2296.7655212543473,0,3048.471397122218,177428.2418476637,56.366959402703,3.157678831498156,0,1,0,-3.7808550427150696
Trung du và miền núi phía Bắc,Lai Châu,2026,9068.8,505.4511049382503,56.27225339628477,19.71500029757086,2252.015319617438,0,3174.7273935294174,178687.25358876717,67.71200419773857,3.3168895288846176,0,0,0,-2.3749308394783175
Trung du và miền núi phía Bắc,Sơn La,2026,14123.5,1356.470412688639,96.17439671365032,21.51637088313571,1493.113624271504,0,1892.8217525885782,184405.9691136689,66.15952438368106,3.4495651100400027,0,0,0,-3.6279237136836806
Trung du và miền núi phía Bắc,Hòa Bình,2026,4590.6,911.8925308083748,198.48758470689538,24.118350617840495,1867.3693335935197,0,2103.5878111070483,146528.29780555348,92.19341665018372,4.77632092159385,0,0,0,-2.542303274613391
Bắc Trung Bộ,Thanh Hóa,2026,11114.7,3842.922381954251,345.81857541716823,24.218426761482984,1764.5981808687548,0,1872.4578822003202,162447.293932213,96.01490542324834,6.726651964578005,0,1,1,-2.8951227061147606
Bắc Trung Bộ,Nghệ An,2026,16481.6,3546.9254406922696,215.88082666574704,24.818883623337936,1798.7523577502584,0,1961.0407183892423,163459.86927884637,72.72770821238586,5.864260687068004,0,1,1,-3.5821086274387515
Bắc Trung Bộ,Hà Tĩnh,2026,5990.7,1358.4528543997772,227.13527734500397,24.718807479695442,2432.044866432591,0,2597.411668022304,168179.92118906064,101.26945248621216,5.5060366179484665,0,0,1,-2.8095632872435305
Bắc Trung Bộ,Quảng Bình,2026,8000.0,944.3882248363074,118.68329807216423,25.219188197907904,2482.9675096745914,0,3065.7806869522374,175399.11637384104,77.2657261304001,5.54583929229508,0,1,1,-3.2968413159610415
Bắc Trung Bộ,Quảng Trị,2026,4621.7,673.0287421596555,146.3078588303404,25.519416628835376,2493.8721565102524,0,2850.9418543561155,180220.52518823257,96.61201304403968,5.1743476650600035,0,0,1,-2.8095632872435305
Bắc Trung Bộ,Huế,2026,4902.4,1203.382993747614,245.5516511837881,25.61949277247787,2994.560044709881,0,2981.2706248409663,182051.90532939573,80.96779337930641,6.806257313271235,1,1,1,-2.220903249843519
Duyên hải Nam Trung Bộ,Đà Nẵng,2026,1284.9,1296.8336610071879,1010.854297373261,25.919721203405345,2374.9497815854997,0,2987.379785957444,194195.85362302285,139.96202631349135,8.889263937410776,1,1,1,8.530278484498346
Duyên hải Nam Trung Bộ,Quảng Nam,2026,10574.7,1573.149247961685,149.37725447013773,25.819645059762856,2630.180241956011,0,2970.0704961274246,181699.1435550534,99.00044352720506,5.439698827370772,0,1,2,-2.8095632872435305
Duyên hải Nam Trung Bộ,Quảng Ngãi,2026,5155.8,1284.4485096984286,249.6441787035179,26.119873490690328,2684.600602107563,0,3038.2894619280887,200271.3057028229,132.55789181567866,5.63871219910385,0,0,1,-4.037607451179936
Duyên hải Nam Trung Bộ,Bình Định,2026,6066.2,1548.5731020065975,255.7829699831126,26.019797347047838,2207.7794881142863,0,3002.6526887486375,207251.02035910607,101.86656010700352,6.302090104880773,0,1,1,-2.6105822643864993
Duyên hải Nam Trung Bộ,Phú Yên,2026,5023.4,902.6241048702191,180.07121086811125,26.019797347047838,1806.467909756622,0,2810.2141135795996,206694.55108127027,84.78928215237104,5.253953013753234,0,1,2,-3.2754371285839503
Duyên hải Nam Trung Bộ,Khánh Hòa,2026,5137.8,1295.1680012189638,252.71357434331526,26.420101921617803,1672.7316749796512,0,2234.934775111312,212031.6876727989,115.24177081272965,5.970401151992312,0,1,1,-2.7881590998664394
Duyên hải Nam Trung Bộ,Ninh Thuận,2026,3355.3,623.1611362299977,186.21000214770595,26.520178065260296,1440.9564927084855,0,1732.965370040753,216799.43694968484,114.88350624025485,4.6038426660918494,0,0,2,-2.797866955264167
Duyên hải Nam Trung Bộ,Bình Thuận,2026,7943.9,1293.941748614136,162.67796890925962,26.420101921617803,1140.461460567307,0,1740.0927246766435,219513.2183742733,117.63020129589503,6.4878359184983125,0,0,1,-2.797866955264167
Tây Nguyên,Kon Tum,2026,9674.2,611.2869235065834,63.43417655581192,23.517893755985543,2057.274786976818,0,2489.483154964537,206532.5787736145,76.90746155792527,4.617110224207388,0,0,0,-1.1463735226038148
Tây Nguyên,Gia Lai,2026,15511.0,1665.9765701471379,107.42884739290729,22.71728460684561,2156.136726685025,0,2646.2849569541227,207415.9737521788,78.69878442029932,4.112943015816926,0,1,0,-1.3669697039194353
Tây Nguyên,Đắk Lắk,2026,13030.5,1987.3671591007578,152.4466501099351,23.517893755985543,1471.3043306001828,0,1977.3318146998488,201064.27442373885,81.4454794759395,4.935531618980312,0,1,0,-2.4625612404166093
Tây Nguyên,Đắk Nông,2026,6509.3,708.0586915708988,108.45197927283974,21.816599314063186,2165.9097592264193,0,2570.9386365175683,196809.27183857307,88.49134940127738,4.908996502749234,0,0,0,0.6159858808733578
Tây Nguyên,Lâm Đồng,2026,9783.3,1390.9076733408824,142.2153313106106,19.014467292073416,2061.0811259666243,0,2396.8275446979633,208534.87447868436,112.13681118461467,7.045073359350928,0,1,0,-0.6408944425177955
Đông Nam Bộ,Bình Phước,2026,6876.8,1083.649645657901,157.56230950959736,26.219949634332817,2515.4757021280707,0,2700.2492134830068,204883.044842887,123.84012055212503,6.739919522693543,0,0,0,0.22950011501747491
Đông Nam Bộ,Tây Ninh,2026,4041.3,1228.0306711046499,303.8701683399378,27.52093950168521,1990.9210397220902,0,2142.2791648447383,209000.91749887183,120.4963178756935,7.031805801235389,0,0,0,1.9972245756274158
Đông Nam Bộ,Bình Dương,2026,2694.4,2921.362893111151,1085.5429246083297,26.82040649618777,2180.92936713214,0,2355.081610402034,204852.24029357824,219.37733987874026,11.861196955291392,0,0,2,47.233945495806445
Đông Nam Bộ,Đồng Nai,2026,5863.6,3414.827378837211,583.1851715614968,26.520178065260296,2188.542045111753,0,2599.4480550611297,207031.41373338873,176.0273266092886,9.486304052610008,0,0,1,7.110452235465606
Đông Nam Bộ,Bà Rịa - Vũng Tàu,2026,1981.0,1218.9564018289252,615.9253917193352,27.120634927115248,1721.0824675528638,0,2436.537091955066,217399.6288136363,448.30840169014203,7.562508125856929,0,1,4,2.672717552992262
Đông Nam Bộ,TP Hồ Chí Minh,2026,2061.4,9730.202012818623,4725.846153407989,27.220711070757737,2047.9132505424302,0,2298.0627733149117,206426.2533937423,221.40750578943084,9.433233820147853,1,1,1,14.925920679622266
Đồng bằng sông Cửu Long,Long An,2026,4494.9,1791.391555305886,399.0214331736557,26.82040649618777,2096.3669171423944,0,2242.0621297472026,209199.65652667033,125.39260036618252,6.103076733147695,0,0,2,-2.495203036715214
Đồng bằng sông Cửu Long,Tiền Giang,2026,2510.6,1834.5249906806985,731.539294151702,26.72033035254528,2056.246046709303,0,2193.188840815383,205975.1158006397,89.207878546227,6.6603141740003124,0,0,2,-1.7538684299568323
Đồng bằng sông Cửu Long,Bến Tre,2026,2394.8,1333.8358333578622,557.6068745631854,26.72033035254528,2140.9113707258007,0,2237.989355669551,209804.81686631677,67.47316114942203,5.81119045460585,0,0,2,-5.467353529769491
Đồng bằng sông Cửu Long,Trà Vinh,2026,2358.3,1045.2679391267955,444.03923589068347,26.72033035254528,2156.4453487652795,0,2254.2804519801575,208847.88844746698,106.8822641216508,5.54583929229508,0,0,1,-6.037414433893625
Đồng bằng sông Cửu Long,Vĩnh Long,2026,1525.7,1058.010747445296,694.7065464741338,26.82040649618777,2056.348920736055,0,2154.497487077693,201821.47011965115,95.2983762782987,5.426431269255234,0,0,2,-2.745227457713174
Đồng bằng sông Cửu Long,Đồng Tháp,2026,3383.8,1635.984475187395,483.941379208049,27.120634927115248,2029.2930517004056,0,2115.806133340003,203616.08354067156,89.08845702206871,7.045073359350928,0,0,1,-5.677997828822342
Đồng bằng sông Cửu Long,An Giang,2026,3536.7,1952.807273188032,552.4912151635232,27.120634927115248,1949.154184860975,0,2198.279808412448,200051.69907710553,76.31035393713393,5.598909524757234,0,0,2,-7.0093039457934125
Đồng bằng sông Cửu Long,Kiên Giang,2026,6348.8,1802.4176099776278,284.4306626212212,27.02055878347275,2157.3712150060433,0,2583.1569587505232,199485.2928478798,94.82069018166565,6.832792429502313,0,2,2,-5.548262907639619
Đồng bằng sông Cửu Long,Cần Thơ,2026,1439.0,1296.2614097916016,902.4023181004212,26.82040649618777,2034.5396270647332,0,2191.1524537765576,200042.7558208546,123.00416988301714,8.026872659900775,1,1,1,-0.37254594529162244
Đồng bằng sông Cửu Long,Hậu Giang,2026,1621.7,744.866707259142,459.3862140896702,26.72033035254528,2191.011021753789,0,2315.372063144931,201464.73356475285,106.52399954917601,6.07654161691662,0,0,1,-5.370476951980365
Đồng bằng sông Cửu Long,Sóc Trăng,2026,3311.9,1230.0437691309085,371.3968724154795,26.62025420890279,2122.7026679907826,0,2389.7001900620726,206673.68348335143,78.57936289614105,5.665247315334926,0,0,2,-7.071560496452595
Đồng bằng sông Cửu Long,Bạc Liêu,2026,2669.0,949.7735175258423,356.0498942164927,26.82040649618777,2246.8716182798626,0,2692.1036653277038,205774.38938256324,83.95333148326314,6.859327545733389,0,0,0,-6.826890424955095
Đồng bằng sông Cửu Long,Cà Mau,2026,5221.2,1237.329753357926,237.36659614432847,26.82040649618777,2565.781101209562,0,2682.9399236529875,202019.21545231066,85.62523282147893,5.90406336141462,0,1,2,-10.047940674253894
Đồng bằng sông Hồng,Hà Nội,2027,3358.6,8972.188105273814,2676.245476482698,23.82718845429799,1870.0149662396555,0,2153.459810729762,144440.14206744425,213.24358087459382,11.538077442626731,1,1,0,6.2205228662013985
Đồng bằng sông Hồng,Vĩnh Phúc,2027,1235.2,1262.112785057531,1023.5138345867705,23.727074217095055,1811.166152437671,0,2209.9675824807814,144907.68526923715,184.40219080526384,8.924817518535114,0,0,0,-0.8048145069016882
Đồng bằng sông Hồng,Bắc Ninh,2027,822.7,1594.4581331804313,1941.4681028157545,23.82718845429799,1926.7769426727755,0,2195.5837860350675,146549.03926366687,210.3724922704071,8.78727752253029,0,0,0,21.473065622186837
Đồng bằng sông Hồng,Quảng Ninh,2027,6177.8,1439.684554374432,233.88688232215378,23.426731505486252,2205.578415153099,0,2779.1549561183233,168221.44967050292,322.2144438062253,9.016510849204995,0,1,1,-2.303533105240385
Đồng bằng sông Hồng,Hải Dương,2027,1668.2,2036.3732170301707,1223.249092499052,23.727074217095055,1887.7530838750056,0,2213.0498245762915,150520.18480601365,135.854692589016,8.985946405648368,0,0,0,-0.5492166425656518
Đồng bằng sông Hồng,Hải Phòng,2027,1561.8,2191.8492321545846,1406.4259870610929,23.727074217095055,1840.5905593386633,0,2076.403758342008,161304.38573380854,266.48922407951073,10.743401910154427,1,1,4,7.0218073700451225
Đồng bằng sông Hồng,Hưng Yên,2027,930.3,1357.148286960701,1461.2755656587665,23.82718845429799,1851.024746182987,0,2117.5003196154767,146376.68223588725,159.6064255872878,8.970664183870054,0,0,0,8.789207191616345
Đồng bằng sông Hồng,Thái Bình,2027,1586.4,1950.4797172122517,1231.5282741741728,24.02741692870385,1805.1143240679635,0,2020.9234006228253,157389.70197642402,89.78677089456582,8.710866413638724,0,0,2,-0.9835179788011736
Đồng bằng sông Hồng,Hà Nam,2027,862.0,922.2162465116726,1072.1540269281033,23.82718845429799,1909.1431669058688,0,2114.418077519967,149399.8641254464,138.46477313827666,8.558044195855588,0,0,0,-1.232788091019016
Đồng bằng sông Hồng,Nam Định,2027,1668.5,1954.8699442023437,1173.574002448329,24.02741692870385,1810.6444430954548,0,2039.416853195886,156937.01713909488,74.25679162646504,9.062357514539935,0,0,2,-2.650031411446061
Đồng bằng sông Hồng,Ninh Bình,2027,1386.8,1060.916429561005,766.8592026580353,23.927302691500916,1862.2936679748564,0,2028.1152988456827,154514.1131738716,122.80428984271285,9.016510849204995,0,0,0,-0.7000082833463991
Trung du và miền núi phía Bắc,Hà Giang,2027,7929.5,938.2276625931848,119.01323657985702,22.926160319471588,2793.440501962284,0,3682.251890102799,150400.3273326727,50.50505862819328,3.74414433568682,0,0,0,-5.737660570461558
Trung du và miền núi phía Bắc,Cao Bằng,2027,6700.3,574.1487207913129,85.89650987937506,21.524560998630534,1899.2306894037613,0,2622.9880232791425,146985.87517890133,58.46580430343821,3.973377662361523,0,0,0,-3.9505576133865032
Trung du và miền núi phía Bắc,Bắc Kạn,2027,4860.0,339.44202092806086,70.37304423852414,22.125246421848132,2216.7429950765254,0,2924.0203346073013,142037.04925483928,73.34326343422383,4.202610989036226,0,0,0,-2.403641245491723
Trung du và miền núi phía Bắc,Tuyên Quang,2027,5867.9,847.1072101705912,144.88567931460852,23.62695997989212,2125.861227662468,0,2356.887789033432,143044.44636548206,77.91090439542994,5.6391398361977,0,0,0,-2.783671414651502
Trung du và miền núi phía Bắc,Lào Cai,2027,6364.0,813.0390487274768,128.32731596436759,22.926160319471588,2520.5865159832247,0,3742.8693179811658,170308.5545988453,125.67537844689953,5.4251887313013105,0,0,0,-2.290744298293806
Trung du và miền núi phía Bắc,Yên Bái,2027,6887.7,891.8255457943764,129.36221367375765,23.226503031080387,2434.713158254443,0,2684.6328651893455,145840.79055756112,72.16872718705653,5.348777622409743,0,0,0,-3.0532257540928947
Trung du và miền núi phía Bắc,Thái Nguyên,2027,3526.6,1406.3911388707456,399.4705158245636,23.12638879387746,2214.1344483654443,0,2555.178697177919,139552.73071649915,163.26053835625265,8.145424207841122,0,0,0,-2.249609873961161
Trung du và miền núi phía Bắc,Lạng Sơn,2027,8310.1,840.8369330341538,101.41997552022599,21.624675235833468,1664.3571435380397,0,2303.462259377923,153604.78126868964,79.99896883483845,4.890310969060336,0,0,0,-3.163302751314952
Trung du và miền núi phía Bắc,Bắc Giang,2027,3895.5,2014.9695692102398,518.4837524044206,23.526845742689186,1981.0347142632575,0,2273.6672524546575,148136.90314602703,133.76662814960753,7.824497550496537,0,0,0,-2.1588901771507816
Trung du và miền núi phía Bắc,Phú Thọ,2027,3534.6,1591.4417889895917,451.2154012940666,23.32661726828332,1986.9822007645218,0,2303.462259377923,145062.21225966024,91.09181116919613,7.213208679363995,0,0,0,-1.954260066653565
Trung du và miền núi phía Bắc,Điện Biên,2027,9541.3,674.9793223214044,70.37304423852414,22.125246421848132,2329.536554863662,0,3076.0776113191355,176868.02723077862,61.59790096255097,3.6371687832386246,0,1,0,-2.1926485457055946
Trung du và miền núi phía Bắc,Lai Châu,2027,9068.8,510.9501120257052,56.91937401645336,19.722504728977743,2284.1478420908547,0,3203.4769512668886,178123.06374915063,73.99578357153898,3.8205554445783876,0,0,0,-2.0466419122040684
Trung du và miền núi phía Bắc,Sơn La,2027,14123.5,1371.2280031665725,97.28038468266573,21.524560998630534,1514.417878585111,0,1909.9626851844598,183823.72291507875,72.29923121451957,3.973377662361523,0,0,0,-3.1980900069273623
Trung du và miền núi phía Bắc,Hòa Bình,2027,4590.6,921.81337862317,200.77015562167185,24.127531165906785,1894.0135959815998,0,2122.6373897746607,146065.64713977932,100.74910920146048,5.5015998401928785,0,0,0,-2.542303274613391
Bắc Trung Bộ,Thanh Hóa,2027,11114.7,3884.7310894799516,349.79542577384063,24.227645403109715,1789.7760694068077,0,1889.4144045477253,161934.38038707184,104.92523808027751,7.748086441604971,0,1,1,-2.8951227061147606
